player_id,firstName,lastName,birthDate,primaryPosition,shootsCatches,season,gamesPlayed,goals,assists,points,pointsPerGame,plusMinus,shots,shootingPercentage,penaltyMinutes,timeOnIce,avgTimeOnIce,faceOffWins,faceOffLosses,faceOffTaken,faceOffPercentage,hits,blocks,takeaways,giveaways,turnoverDifferential,powerPlayGoals,powerPlayAssists,powerPlayPoints,powerPlayTimeOnIce,avgPowerPlayTimeOnIce,shortHandedGoals,shortHandedAssists,shortHandedPoints,shortHandedTimeOnIce,avgShortHandedTimeOnIce,salary
8465009,Zdeno,Chara,1977-03-18,D,L,2019-20,71,5,10,15,0.21,24,88,5.68,60,88972.0,20:53,0,0,0,0.0,83,108,27,55,-28,0,0,0,242.0,0:3,0,0,0,13432.0,3:9,2000000
8466138,Joe,Thornton,1979-07-02,C,L,2019-20,70,7,24,31,0.44,-19,76,9.21,34,65102.0,15:30,323,331,654,49.39,20,29,55,30,25,3,5,8,8723.0,2:4,0,0,0,19.0,0:0,2000000
8466139,Patrick,Marleau,1979-09-15,C,L,2019-20,66,11,11,22,0.33,-5,117,9.4,14,61686.0,15:34,36,40,76,47.37,57,24,29,15,14,1,0,1,5863.0,1:28,0,0,0,1046.0,0:15,6250000
8468493,Ron,Hainsey,1981-03-24,D,L,2019-20,64,1,11,12,0.19,10,43,2.33,12,79418.0,20:40,0,0,0,0.0,51,102,9,56,-47,0,0,0,1067.0,0:16,0,3,3,12370.0,3:13,3500000
8468508,Justin,Williams,1981-10-04,RW,R,2019-20,20,8,3,11,0.55,2,60,13.33,6,16339.0,13:36,3,7,10,30.0,20,7,3,13,-10,2,1,3,2964.0,2:28,0,0,0,71.0,0:3,700000
8468674,Deryk,Engelland,1982-04-03,D,R,2019-20,49,1,5,6,0.12,5,59,1.69,37,51630.0,17:33,0,0,0,0.0,114,86,15,17,-2,0,0,0,36.0,0:0,0,1,1,10075.0,3:25,700000
8469454,Ilya,Kovalchuk,1983-04-15,RW,R,2019-20,49,10,17,27,0.55,-3,119,8.4,20,49426.0,16:48,8,16,24,33.33,58,24,11,28,-17,2,3,5,7266.0,2:28,0,0,0,26.0,0:0,6666666
8469455,Jason,Spezza,1983-06-13,C,R,2019-20,58,9,16,25,0.43,-3,73,12.33,18,37685.0,10:49,215,183,398,54.02,13,19,20,33,-13,2,5,7,4081.0,1:10,0,0,0,178.0,0:3,700000
8469459,Mikko,Koivu,1983-03-12,C,L,2019-20,55,4,17,21,0.38,2,74,5.41,28,51381.0,15:34,431,380,811,53.14,25,33,29,13,16,1,6,7,5411.0,1:38,0,1,1,5447.0,1:39,5500000
8469465,Dan,Hamhuis,1982-12-13,D,L,2019-20,60,0,8,8,0.13,6,44,0.0,35,52249.0,14:30,0,0,0,0.0,64,53,9,34,-25,0,0,0,53.0,0:0,0,0,0,8554.0,2:22,1250000
8470047,Valtteri,Filppula,1984-03-20,C,L,2019-20,70,6,15,21,0.3,-42,63,9.52,24,69772.0,16:36,324,398,722,44.88,28,31,17,43,-26,1,4,5,7945.0,1:53,1,0,1,7172.0,1:42,3000000
8470110,Trevor,Daley,1983-10-09,D,L,2019-20,43,0,7,7,0.16,-22,37,0.0,20,40396.0,15:39,0,0,0,0.0,9,44,5,21,-16,0,2,2,1987.0,0:46,0,0,0,1643.0,0:38,3166666
8470144,Frans,Nielsen,1984-04-24,C,L,2019-20,60,4,5,9,0.15,-13,86,4.65,8,49260.0,13:41,210,246,456,46.05,44,35,11,15,-4,0,2,2,3726.0,1:2,1,1,2,6320.0,1:45,5250000
8470151,Jay,Bouwmeester,1983-09-27,D,L,2019-20,56,1,8,9,0.16,5,53,1.89,20,72482.0,21:34,0,0,0,0.0,42,68,11,32,-21,0,0,0,111.0,0:1,0,1,1,8859.0,2:38,3250000
8470187,Johnny,Boychuk,1984-01-19,D,R,2019-20,64,2,9,11,0.17,-11,96,2.08,14,66376.0,17:17,0,0,0,0.0,135,128,6,50,-44,1,0,1,324.0,0:5,0,0,0,7921.0,2:3,6000000
8470257,Alexander,Steen,1984-03-01,LW,L,2019-20,58,7,10,17,0.29,5,71,9.86,16,48678.0,13:59,8,7,15,53.33,29,50,16,13,3,0,1,1,883.0,0:15,0,0,0,8326.0,2:23,5750000
8470281,Duncan,Keith,1983-07-16,D,L,2019-20,61,3,24,27,0.44,1,111,2.7,18,89251.0,24:23,0,0,0,0.0,26,117,42,74,-32,2,9,11,8351.0,2:16,0,0,0,10011.0,2:44,5538462
8470318,Jonathan,Ericsson,1984-03-02,D,L,2019-20,18,0,0,0,0.0,-12,16,0.0,4,15386.0,14:14,0,0,0,0.0,24,14,1,20,-19,0,0,0,12.0,0:0,0,0,0,1660.0,1:32,4250000
8470595,Eric,Staal,1984-10-29,C,L,2019-20,66,19,28,47,0.71,-9,113,16.81,28,67853.0,17:8,495,504,999,49.55,24,22,25,46,-21,5,9,14,10677.0,2:41,0,0,0,1080.0,0:16,3250000
8470600,Ryan,Suter,1985-01-21,D,L,2019-20,69,8,40,48,0.7,-6,111,7.21,12,102009.0,24:38,0,0,0,0.0,48,93,19,27,-8,2,16,18,12019.0,2:54,0,0,0,10007.0,2:25,7538462
8470601,Braydon,Coburn,1985-02-27,D,L,2019-20,40,1,3,4,0.1,5,44,2.27,16,33730.0,14:3,0,0,0,0.0,59,28,3,5,-2,0,0,0,146.0,0:3,0,0,0,2020.0,0:50,1700000
8470604,Jeff,Carter,1985-01-01,C,R,2019-20,60,17,10,27,0.45,-21,182,9.34,36,60894.0,16:54,382,364,746,51.21,66,23,13,20,-7,3,2,5,6605.0,1:50,0,0,0,4967.0,1:22,5272727
8470606,Dustin,Brown,1984-11-04,RW,R,2019-20,66,17,18,35,0.53,-1,169,10.06,22,72890.0,18:24,7,9,16,43.75,143,15,28,35,-7,1,4,5,9922.0,2:30,0,0,0,2666.0,0:40,5875000
8470607,Brent,Seabrook,1985-04-20,D,R,2019-20,32,3,1,4,0.12,1,40,7.5,8,34846.0,18:8,0,0,0,0.0,52,61,3,27,-24,1,0,1,1378.0,0:43,0,0,0,2932.0,1:31,6875000
8470610,Zach,Parise,1984-07-28,LW,L,2019-20,69,25,21,46,0.67,-11,155,16.13,8,71195.0,17:11,41,36,77,53.25,27,38,21,22,-1,12,6,18,11433.0,2:45,1,0,1,3735.0,0:54,7538462
8470612,Ryan,Getzlaf,1985-05-10,C,R,2019-20,69,13,29,42,0.61,-16,143,9.09,58,77512.0,18:43,530,504,1034,51.26,125,69,53,76,-23,3,6,9,10091.0,2:26,0,0,0,2906.0,0:42,8250000
8470613,Brent,Burns,1985-03-09,D,R,2019-20,70,12,33,45,0.64,-22,225,5.33,34,106726.0,25:24,0,0,0,0.0,72,115,49,76,-27,5,12,17,11622.0,2:46,0,1,1,10388.0,2:28,8000000
8470619,Brian,Boyle,1984-12-18,C,L,2019-20,39,6,9,15,0.38,-5,56,10.71,17,28958.0,12:22,197,179,376,52.39,65,34,16,13,3,1,0,1,2075.0,0:53,0,0,0,1205.0,0:30,940000
8470621,Corey,Perry,1985-05-16,RW,R,2019-20,60,6,16,22,0.37,-4,83,7.23,74,49420.0,13:43,4,6,10,40.0,66,35,17,30,-13,2,6,8,7711.0,2:8,0,0,0,63.0,0:1,8625000
8470626,Loui,Eriksson,1985-07-17,LW,L,2019-20,49,6,7,13,0.27,-2,59,10.17,12,36374.0,12:22,2,0,2,100.0,10,15,17,8,9,0,0,0,214.0,0:4,0,0,0,4198.0,1:25,6000000
8470638,Patrice,Bergeron,1985-07-24,C,R,2019-20,64,31,26,57,0.89,22,212,14.62,28,71830.0,18:42,812,583,1395,58.21,49,50,44,23,21,11,9,20,14029.0,3:39,1,0,1,6537.0,1:42,6875000
8470642,Shea,Weber,1985-08-14,D,R,2019-20,65,15,21,36,0.55,8,185,8.11,33,93630.0,24:0,0,0,0,0.0,112,114,18,79,-61,3,5,8,8451.0,2:10,0,0,0,12600.0,3:13,7857143
8470655,David,Backes,1984-05-01,RW,R,2019-20,22,1,5,6,0.27,-1,34,2.94,22,12406.0,9:23,27,44,71,38.03,38,8,5,9,-4,1,0,1,384.0,0:17,0,0,0,134.0,0:6,6000000
8470755,Brad,Richardson,1985-02-04,C,L,2019-20,59,6,5,11,0.19,1,76,7.89,20,48307.0,13:38,355,303,658,53.95,77,44,12,18,-6,0,0,0,132.0,0:2,1,1,2,9074.0,2:33,1250000
8470775,Nate,Thompson,1984-10-05,C,L,2019-20,73,5,11,16,0.22,0,70,7.14,30,56116.0,12:48,452,362,814,55.53,125,56,26,33,-7,0,0,0,254.0,0:3,0,1,1,9651.0,2:12,1000000
8470794,Joe,Pavelski,1984-07-11,C,R,2019-20,70,16,17,33,0.47,5,130,12.31,29,71326.0,16:58,365,312,677,53.91,64,53,38,29,9,6,5,11,11097.0,2:38,0,1,1,3308.0,0:47,7000000
8470966,Mark,Giordano,1983-10-03,D,L,2019-20,60,5,26,31,0.52,2,157,3.18,34,86011.0,23:53,0,0,0,0.0,42,148,36,51,-15,2,9,11,9619.0,2:40,0,2,2,9832.0,2:43,6750000
8471214,Alex,Ovechkin,1985-09-17,LW,R,2019-20,71,48,19,67,0.94,-12,321,14.95,30,88035.0,20:39,1,0,1,100.0,196,30,29,49,-20,13,5,18,20845.0,4:53,0,0,0,72.0,0:1,9538462
8471215,Evgeni,Malkin,1986-07-31,C,L,2019-20,55,25,49,74,1.35,7,171,14.62,58,64420.0,19:31,441,435,876,50.34,38,22,70,69,1,7,17,24,12186.0,3:41,0,0,0,90.0,0:1,9500000
8471217,Andrew,Ladd,1985-12-12,LW,L,2019-20,4,1,0,1,0.25,2,5,20.0,4,2871.0,11:57,0,0,0,0.0,23,0,0,1,-1,0,0,0,62.0,0:15,0,0,0,0.0,0:0,5500000
8471218,Blake,Wheeler,1986-08-31,RW,R,2019-20,71,22,43,65,0.92,1,180,12.22,37,82300.0,19:19,324,328,652,49.69,102,51,37,46,-9,4,18,22,13885.0,3:15,1,1,2,2776.0,0:39,8250000
8471228,Alexander,Radulov,1986-07-05,RW,L,2019-20,63,15,19,34,0.54,8,133,11.28,50,63415.0,16:46,4,10,14,28.57,52,42,29,46,-17,7,3,10,9715.0,2:34,0,0,0,28.0,0:0,6250000
8471233,Travis,Zajac,1985-05-13,C,R,2019-20,69,9,16,25,0.36,-12,72,12.5,28,70776.0,17:5,576,514,1090,52.84,58,39,36,17,19,1,0,1,2395.0,0:34,1,2,3,11825.0,2:51,5750000
8471242,Mike,Green,1985-10-12,D,R,2019-20,50,3,8,11,0.22,-34,76,3.95,32,62631.0,20:52,0,0,0,0.0,61,66,12,41,-29,1,3,4,7036.0,2:20,0,0,0,362.0,0:7,5375000
8471260,Blake,Comeau,1986-02-18,LW,R,2019-20,58,8,9,17,0.29,-6,77,10.39,36,51597.0,14:49,42,55,97,43.3,112,27,25,32,-7,0,0,0,535.0,0:9,1,1,2,7406.0,2:7,2400000
8471262,Carl,Soderberg,1985-10-12,C,L,2019-20,70,17,18,35,0.5,6,135,12.59,18,66765.0,15:53,245,296,541,45.29,77,41,28,24,4,6,5,11,9060.0,2:9,0,0,0,3880.0,0:55,4750000
8471274,Alex,Goligoski,1985-07-30,D,L,2019-20,70,4,28,32,0.46,8,101,3.96,24,96839.0,23:3,0,0,0,0.0,91,134,7,53,-46,2,9,11,8090.0,1:55,0,0,0,9918.0,2:21,5475000
8471276,David,Krejci,1986-04-28,C,R,2019-20,64,13,31,44,0.69,14,89,14.61,25,66177.0,17:14,385,384,769,50.07,38,33,32,40,-8,3,11,14,7129.0,1:51,0,0,0,179.0,0:2,7250000
8471284,Andrej,Sekera,1986-06-08,D,L,2019-20,60,2,6,8,0.13,7,65,3.08,14,64391.0,17:53,0,0,0,0.0,37,79,9,53,-44,0,0,0,270.0,0:4,1,0,1,8226.0,2:17,5500000
8471303,Alexander,Edler,1986-04-21,D,L,2019-20,59,5,28,33,0.56,14,118,4.24,62,80065.0,22:37,0,0,0,0.0,108,162,9,43,-34,1,6,7,4223.0,1:11,0,0,0,10909.0,3:4,6000000
8471392,Roman,Polak,1986-04-28,D,R,2019-20,41,0,4,4,0.1,-6,34,0.0,24,40992.0,16:39,0,0,0,0.0,104,94,4,22,-18,0,0,0,32.0,0:0,0,0,0,6840.0,2:46,1750000
8471426,Troy,Brouwer,1985-08-17,RW,R,2019-20,15,2,0,2,0.13,2,13,15.38,11,8587.0,9:32,1,1,2,50.0,28,6,2,2,0,0,0,0,28.0,0:1,0,0,0,198.0,0:13,4500000
8471669,Paul,Stastny,1985-12-27,C,L,2019-20,74,17,21,38,0.51,6,146,11.64,26,76135.0,17:8,648,541,1189,54.5,64,32,42,21,21,5,5,10,10560.0,2:22,0,1,1,4786.0,1:4,6500000
8471675,Sidney,Crosby,1987-08-07,C,L,2019-20,41,16,31,47,1.15,-8,109,14.68,15,49855.0,20:15,494,394,888,55.63,28,17,26,25,1,4,13,17,9473.0,3:51,0,0,0,707.0,0:17,8700000
8471676,Bobby,Ryan,1987-03-17,RW,R,2019-20,24,5,3,8,0.33,3,43,11.63,22,19465.0,13:31,3,2,5,60.0,41,13,12,18,-6,0,0,0,3572.0,2:28,0,0,0,8.0,0:0,7250000
8471677,Jack,Johnson,1987-01-13,D,L,2019-20,67,3,8,11,0.16,-1,63,4.76,26,78248.0,19:27,0,0,0,0.0,183,97,15,23,-8,0,0,0,272.0,0:4,1,0,1,8862.0,2:12,3250000
8471685,Anze,Kopitar,1987-08-24,C,L,2019-20,70,21,41,62,0.89,6,135,15.56,16,88368.0,21:2,776,631,1407,55.15,49,56,39,49,-10,7,14,21,12107.0,2:52,1,0,1,7522.0,1:47,10000000
8471686,Marc,Staal,1987-01-13,D,L,2019-20,52,2,9,11,0.21,5,46,4.35,16,55043.0,17:38,0,0,0,0.0,69,76,19,34,-15,0,0,0,175.0,0:3,0,0,0,8513.0,2:43,5700000
8471698,T.J.,Oshie,1986-12-23,RW,R,2019-20,72,27,23,50,0.69,4,142,19.01,35,78984.0,18:17,127,131,258,49.22,95,61,46,48,-2,10,2,12,15392.0,3:33,0,0,0,706.0,0:9,5750000
8471699,Andrew,Cogliano,1987-06-14,LW,L,2019-20,71,3,11,14,0.2,2,72,4.17,32,52945.0,12:25,19,20,39,48.72,94,33,26,21,5,0,0,0,427.0,0:6,0,0,0,6366.0,1:29,3250000
8471702,Matt,Niskanen,1986-12-06,D,R,2019-20,71,8,25,33,0.46,19,126,6.35,31,93359.0,21:54,0,0,0,0.0,128,90,14,60,-46,4,9,13,8672.0,2:2,1,0,1,11278.0,2:38,5750000
8471707,James,Neal,1987-09-03,LW,L,2019-20,55,19,12,31,0.56,-20,112,16.96,12,53814.0,16:18,11,20,31,35.48,88,17,24,29,-5,12,5,17,9530.0,2:53,0,0,0,76.0,0:1,5750000
8471709,Marc-Edouard,Vlasic,1987-03-30,D,L,2019-20,70,5,10,15,0.21,-10,74,6.76,10,85238.0,20:17,0,0,0,0.0,37,97,18,40,-22,0,0,0,1120.0,0:16,1,0,1,11754.0,2:47,7000000
8471716,Justin,Abdelkader,1987-02-25,LW,L,2019-20,49,0,3,3,0.06,-14,40,0.0,25,33909.0,11:32,38,31,69,55.07,103,26,10,18,-8,0,0,0,1428.0,0:29,0,0,0,3425.0,1:9,4250000
8471724,Kris,Letang,1987-04-24,D,R,2019-20,61,15,29,44,0.72,0,177,8.47,38,94155.0,25:43,0,0,0,0.0,101,91,31,80,-49,6,9,15,12859.0,3:30,0,0,0,8058.0,2:12,7250000
8471729,Kris,Russell,1987-05-02,D,L,2019-20,55,0,9,9,0.16,0,45,0.0,14,55373.0,16:46,0,0,0,0.0,71,101,31,38,-7,0,0,0,36.0,0:0,0,1,1,7655.0,2:19,4000000
8471735,Keith,Yandle,1986-09-09,D,L,2019-20,69,5,40,45,0.65,0,129,3.88,20,81544.0,19:41,0,1,1,0.0,18,51,25,66,-41,2,19,21,15342.0,3:42,0,0,0,231.0,0:3,6350000
8471743,Vladimir,Sobotka,1987-07-02,LW,L,2019-20,16,1,2,3,0.19,2,23,4.35,4,13695.0,14:15,39,31,70,55.71,26,7,3,3,0,0,0,0,5.0,0:0,0,0,0,1600.0,1:40,3500000
8471769,Niklas,Hjalmarsson,1987-06-06,D,L,2019-20,27,1,4,5,0.19,-2,18,5.56,14,30396.0,18:45,0,0,0,0.0,20,45,11,20,-9,0,0,0,38.0,0:1,0,1,1,4319.0,2:39,5000000
8471794,Darren,Helm,1987-01-21,LW,L,2019-20,68,9,7,16,0.24,-6,102,8.82,37,56032.0,13:44,15,13,28,53.57,88,26,24,30,-6,0,0,0,139.0,0:2,1,1,2,6786.0,1:39,3850000
8471804,Nathan,Gerbe,1987-07-24,C,L,2019-20,30,4,6,10,0.33,-7,55,7.27,22,24756.0,13:45,6,6,12,50.0,46,8,4,12,-8,0,0,0,555.0,0:18,0,0,0,720.0,0:24,675000
8471817,Ryan,Reaves,1987-01-20,RW,R,2019-20,74,8,9,17,0.23,-6,62,12.9,49,44856.0,10:6,24,29,53,45.28,328,25,17,7,10,0,0,0,1035.0,0:13,0,0,0,2.0,0:0,2775000
8471873,Anton,Stralman,1986-08-01,D,R,2019-20,69,5,14,19,0.28,-6,89,5.62,14,87211.0,21:3,0,0,0,0.0,68,96,40,48,-8,0,0,0,355.0,0:5,0,1,1,10316.0,2:29,5500000
8471887,Patric,Hornqvist,1987-01-01,RW,R,2019-20,52,17,15,32,0.62,9,168,10.12,36,49708.0,15:55,2,4,6,33.33,107,41,12,8,4,3,4,7,10435.0,3:20,0,0,0,8.0,0:0,5300000
8472382,Andy,Greene,1982-10-30,D,L,2019-20,63,2,12,14,0.22,1,60,3.33,16,73885.0,19:32,0,0,0,0.0,30,155,16,41,-25,0,1,1,102.0,0:1,0,2,2,12120.0,3:12,5000000
8473412,Bryan,Little,1987-11-12,C,R,2019-20,7,2,3,5,0.71,4,13,15.38,2,6783.0,16:9,48,58,106,45.28,3,3,2,2,0,0,0,0,654.0,1:33,0,0,0,564.0,1:20,5291667
8473415,Alex,Biega,1988-04-04,D,R,2019-20,49,0,3,3,0.06,-9,55,0.0,24,48278.0,16:25,0,0,0,0.0,115,46,4,30,-26,0,0,0,72.0,0:1,0,0,0,5059.0,1:43,825000
8473419,Brad,Marchand,1988-05-11,LW,L,2019-20,73,28,59,87,1.19,22,190,14.74,82,85192.0,19:27,24,29,53,45.28,56,20,43,77,-34,5,23,28,16255.0,3:42,1,2,3,6965.0,1:35,6125000
8473422,Nick,Foligno,1987-10-31,LW,L,2019-20,67,10,21,31,0.46,-3,131,7.63,62,75044.0,18:40,159,160,319,49.84,212,50,39,35,4,2,2,4,7678.0,1:54,0,1,1,6016.0,1:29,5500000
8473446,Erik,Johnson,1988-03-21,D,R,2019-20,62,3,13,16,0.26,11,109,2.75,20,77823.0,20:55,0,0,0,0.0,103,116,32,30,2,0,0,0,1356.0,0:21,0,0,0,11208.0,3:0,6000000
8473449,Kyle,Okposo,1988-04-16,RW,R,2019-20,52,9,10,19,0.37,-3,82,10.98,28,40084.0,12:50,38,33,71,53.52,55,15,15,13,2,1,0,1,2113.0,0:40,0,0,0,303.0,0:5,6000000
8473453,Trevor,Lewis,1987-01-08,C,R,2019-20,56,6,6,12,0.21,-7,92,6.52,16,40022.0,11:54,45,71,116,38.79,68,22,11,14,-3,0,0,0,217.0,0:3,0,0,0,2794.0,0:49,2000000
8473463,Leo,Komarov,1987-01-23,C,L,2019-20,48,4,10,14,0.29,2,46,8.7,10,36278.0,12:35,34,52,86,39.53,123,29,13,16,-3,0,0,0,82.0,0:1,0,1,1,3999.0,1:23,3000000
8473473,Milan,Lucic,1988-06-07,LW,L,2019-20,68,8,12,20,0.29,-6,83,9.64,54,54397.0,13:19,20,26,46,43.48,198,20,19,42,-23,5,3,8,6234.0,1:31,0,0,0,36.0,0:0,6000000
